POINT(13.462528700000002 52.55572639908658)
POINT(13.458522899999998 52.519579999087554)
POINT(13.510451599999998 52.451244299089744)
POINT(13.286948899999999 52.50782489908787)
POINT(13.294651999999997 52.52111639908748)
POINT(13.4207543 52.43651399909028)
POINT(13.4227945 52.49121949908837)
POINT(13.2746435 52.584334499085934)
POINT(13.311987700000001 52.50601949908792)
POINT(13.4765607 52.489545499088436)
POINT(13.381213099999998 52.49260559908834)
POINT(13.501133299999998 52.62608409908519)
POINT(13.479938499999998 52.48367259908863)
POINT(13.4218102 52.43590999909031)
POINT(13.2920498 52.520554199087485)
POINT(13.422457799999998 52.4279837990906)
POINT(13.485589 52.666826999084634)
POINT(13.400436399999998 52.580229999086036)
POINT(13.468322199999998 52.484230899088615)
POINT(13.427218099999997 52.428858599090574)
POINT(13.3926373 52.527596799087334)
POINT(13.3378677 52.507389699087874)
POINT(13.304033999999998 52.5171948990876)
POINT(13.430754599999998 52.53801529908702)
POINT(13.402968299999998 52.5202281990875)
POINT(13.4024723 52.51445409908768)
POINT(13.330264599999998 52.47955019908875)
POINT(13.4985097 52.45443299908962)
POINT(13.538851099999999 52.45112889908976)
POINT(13.4068956 52.57801369908608)
POINT(13.4129967 52.54465519908686)
POINT(13.346491999999998 52.52382559908741)
POINT(13.5048956 52.45351019908966)
POINT(13.4347913 52.48769759908848)
POINT(13.431274999999998 52.479463699088754)
POINT(13.334071 52.503434999088)
POINT(13.5420428 52.40213089909167)
POINT(13.3991902 52.52692169908733)
POINT(13.4209033 52.60684099908551)
POINT(13.508605799999998 52.52164259908747)
POINT(13.365612400000002 52.52724539908733)
POINT(13.583336499999998 52.554549699086614)
POINT(13.627162 52.376744699092775)
POINT(13.171891699999998 52.418807399090994)
POINT(13.409943099999998 52.57063079908624)
POINT(13.462381499999998 52.49333439908833)
POINT(13.342678899999997 52.50864499908784)
POINT(13.3035943 52.48709089908851)
POINT(13.407406199999999 52.51660139908761)
POINT(13.526962900000001 52.46764579908916)
POINT(13.431331699999998 52.482070599088686)
POINT(13.595129999999997 52.439739999090165)
POINT(13.443806699999998 52.51538859908765)
POINT(13.544918299999999 52.46568499908923)
POINT(13.4367861 52.538823099087004)
POINT(13.5956 52.43928999909018)
POINT(13.350606999999998 52.517062199087604)
POINT(13.388755899999998 52.4607220990894)
POINT(13.503329200000001 52.448267899089835)
POINT(13.378495999999998 52.539021699086994)
POINT(13.0928792 52.40769819909142)
POINT(13.312047499999998 52.489492399088434)
POINT(13.5770788 52.536870499087044)
POINT(13.400910500000002 52.50074219908807)
POINT(13.2958883 52.50544819908794)
POINT(13.552763999999998 52.4282167990906)
POINT(13.5329979 52.43142959909048)
POINT(13.3668622 52.5067381990879)
POINT(13.282022899999998 52.44725679908989)
POINT(13.4167319 52.433058599090415)
POINT(13.4235322 52.4387992990902)
POINT(13.3981128 52.50651269908793)
POINT(13.346447399999999 52.53936579908699)
POINT(13.3815238 52.48773879908849)
POINT(13.4308837 52.49302629908832)
POINT(13.418267799999999 52.50238199908803)
POINT(13.375326199999998 52.5550907990866)
POINT(13.337678900000002 52.5074539990879)
POINT(13.100190399999999 52.423815799090775)
POINT(13.5309817 52.43040179909051)
POINT(13.3944783 52.5277835990873)
POINT(13.5296945 52.448780399089834)
POINT(13.2397078 52.520097099087536)
POINT(13.449190499999998 52.48989439908842)
POINT(13.44454 52.48474479908859)
POINT(13.572852099999999 52.44403289909001)
POINT(13.440536499999999 52.553215899086645)
POINT(13.430623899999999 52.53797539908704)
POINT(13.2987431 52.43602659909031)
POINT(13.4188484 52.49712489908819)
POINT(13.423755199999999 52.504551799087984)
POINT(13.385787699999998 52.51197809908775)
POINT(13.3885333 52.4876933990885)
POINT(13.3948218 52.52716359908733)
POINT(13.4203041 52.43435729909039)
POINT(13.385996800000001 52.55612499908659)
POINT(13.4750165 52.50822489908786)
POINT(13.3157776 52.50783769908787)
POINT(13.430568899999999 52.50472469908796)
POINT(13.437056499999999 52.49291359908833)
POINT(13.408789899999999 52.53419439908713)
POINT(13.392828799999998 52.57048129908624)
POINT(13.384129099999997 52.462562299089335)
POINT(13.414332299999998 52.513054399087714)
POINT(13.364366000000002 52.51792889908757)
POINT(13.400408199999998 52.52132319908749)
POINT(13.5320164 52.44811859908986)
POINT(13.5636149 52.44598909908993)
POINT(13.593739 52.44011699909015)
POINT(13.4580394 52.47330809908895)
POINT(13.342029199999999 52.50634889908791)
POINT(13.323372899999999 52.490868999088406)
POINT(13.4060029 52.517259099087575)
POINT(13.5248623 52.455050399089586)
POINT(13.379389099999997 52.57083759908623)
POINT(13.3836847 52.511523099087746)
POINT(13.340089899999999 52.54343139908689)
POINT(13.410355 52.4997752990881)
POINT(13.333353599999999 52.50503699908797)
POINT(13.3777547 52.49281779908833)
POINT(13.4938738 52.51627649908761)
POINT(13.6075369 52.51393249908771)
POINT(13.3437893 52.510862699087774)
POINT(13.395490399999998 52.570735999086224)
POINT(13.3438601 52.517871199087566)
POINT(13.453331299999999 52.5069834990879)
POINT(13.3340771 52.48833959908848)
POINT(13.3940178 52.51779149908758)
POINT(13.451784 52.474137499088954)
POINT(13.408474699999998 52.52084799908751)
POINT(13.2777615 52.50368869908798)
POINT(13.0976312 52.41161089909127)
POINT(13.443115599999999 52.51097739908778)
POINT(13.4702411 52.52899639908727)
POINT(13.351660999999998 52.52570049908735)
POINT(13.3396889 52.48883999908845)
POINT(13.375644599999998 52.51493289908766)
POINT(13.5344278 52.49897849908814)
POINT(13.533897299999998 52.49894489908815)
POINT(13.3988586 52.51912579908753)
POINT(13.3115652 52.51814809908757)
POINT(13.3959044 52.516593199087616)
POINT(13.3874049 52.48413499908862)
POINT(13.4239623 52.47472739908893)
POINT(13.3786323 52.553280599086655)
POINT(13.315018299999998 52.504785099087975)
POINT(13.4023949 52.52161259908747)
POINT(13.4226724 52.54052939908696)
POINT(13.3816742 52.51684159908761)
POINT(13.4008383 52.58379959908594)
POINT(13.501880099999997 52.51731819908758)
POINT(13.481655399999998 52.47533209908889)
POINT(13.4253145 52.54033799908699)
POINT(13.548953499999998 52.464936499089255)
POINT(13.379523999999998 52.560053999086485)
POINT(13.399090700000002 52.52472049908739)
POINT(13.550182 52.460432799089396)
POINT(13.414162399999999 52.5274246990873)
POINT(13.5793307 52.44523499908996)
POINT(13.4808528 52.47582389908889)
POINT(13.298098899999998 52.521772399087475)
POINT(13.1219433 52.39614769909192)
POINT(13.361036499999999 52.453929399089645)
POINT(13.623387 52.41117469909129)
POINT(13.3920137 52.52710569908731)
POINT(13.580234899999999 52.53736719908703)
POINT(13.4229515 52.421535499090865)
POINT(13.390676000000001 52.50718709908788)
POINT(13.3879942 52.510068599087795)
POINT(13.374569200000002 52.52652419908735)
POINT(13.5028879 52.6255869990852)
POINT(13.393473999999998 52.5177505990876)
POINT(13.487502599999997 52.500968699088084)
POINT(13.410880699999998 52.528059299087296)
POINT(13.379294399999997 52.52049709908751)
POINT(13.432168900000002 52.47984369908876)
POINT(13.4426971 52.503887799087984)
POINT(13.4375114 52.47942239908877)
POINT(13.359022199999998 52.48940439908843)
POINT(13.573286199999998 52.44365989909001)
POINT(13.4325404 52.4782153990888)
POINT(13.4089041 52.520579099087506)
POINT(13.4446061 52.490072499088406)
POINT(13.087632399999999 52.41119749909129)
POINT(13.396956799999998 52.50733999908788)
POINT(13.1296399 52.392309099092074)
POINT(13.439289299999999 52.44671939908991)
POINT(13.138676799999999 52.47192629908901)
POINT(13.397880999999998 52.55461199908662)
POINT(13.0878384 52.4136102990912)
POINT(13.2934185 52.52161319908745)
POINT(13.357726499999998 52.49847099908816)
POINT(13.450413099999999 52.54497209908686)
POINT(13.4091755 52.52014519908752)
POINT(13.378131699999999 52.51976749908753)
POINT(13.131618000000001 52.39381939909201)
POINT(13.3472762 52.539006099087)
POINT(13.3900661 52.510156299087804)
POINT(13.3980372 52.52761059908731)
POINT(13.4140106 52.433045299090445)
POINT(13.4020749 52.52431699908741)
POINT(13.486206699999999 52.63190409908509)
POINT(13.3424842 52.51671219908762)
POINT(13.459287499999999 52.513962999087674)
POINT(13.379998099999998 52.521918199087445)
POINT(13.216078200000002 52.55487509908659)
POINT(13.412510299999997 52.563547799086386)
POINT(13.355507600000001 52.565389899086355)
POINT(13.677474499999999 52.43852079909023)
POINT(13.386784299999999 52.5589074990865)
POINT(13.402132099999998 52.5242639990874)
POINT(13.4207705 52.50105619908809)
POINT(13.393694199999999 52.527565599087296)
POINT(13.340529299999998 52.53392999908713)
POINT(13.358675599999998 52.48699229908852)
POINT(13.4348363 52.50431789908799)
POINT(13.292634999999999 52.45555999908958)
POINT(13.3872552 52.509930799087805)
POINT(13.379115199999998 52.530490299087226)
POINT(13.272700399999998 52.57363929908617)
POINT(13.644064199999999 52.44768179908987)
POINT(13.480855100000001 52.502990899088026)
POINT(13.420985899999998 52.54513409908685)
POINT(13.420243700000002 52.533315499087166)
POINT(13.467187399999998 52.48827939908849)
POINT(13.4390901 52.52756179908731)
POINT(13.3758584 52.48063659908871)
POINT(13.3955308 52.51794619908756)
POINT(13.3271013 52.50168189908806)
POINT(13.412962299999998 52.51827289908756)
POINT(13.340314199999998 52.506665299087906)
POINT(13.339388499999998 52.487222199088514)
POINT(13.411607499999999 52.52607919908734)
POINT(13.5333431 52.463098299089324)
POINT(13.5318421 52.50221119908804)
POINT(13.582059800000001 52.534923699087116)
POINT(13.4259402 52.49963789908812)
POINT(13.1337303 52.39448869909199)
POINT(13.462219499999998 52.5107634990878)
POINT(13.420880699999998 52.501084899088085)
POINT(13.367888299999999 52.50699779908789)
POINT(13.3899479 52.50150379908806)
POINT(13.375052999999998 52.53901069908701)
POINT(13.088299099999999 52.41320939909121)
POINT(13.398923499999999 52.51749739908759)
POINT(13.398231699999998 52.5174557990876)
POINT(13.3981738 52.51774349908759)
POINT(13.609298699999998 52.51888209908754)
POINT(13.475152299999998 52.49607979908823)
POINT(13.364788900000002 52.492565099088345)
POINT(13.3665611 52.50444969908798)
POINT(13.3647266 52.520254799087525)
POINT(13.362339199999997 52.499443099088126)
POINT(13.427197299999998 52.51136849908779)
POINT(13.3910257 52.51112389908778)
POINT(13.3933475 52.51097569908778)
POINT(13.290603099999998 52.49729329908819)
POINT(13.425686699999998 52.473980399088965)
POINT(13.479926899999999 52.476506399088855)
POINT(13.4133622 52.43721229909025)
POINT(13.195401199999997 52.56931649908629)
POINT(13.581251899999998 52.53469429908711)
POINT(13.479379899999998 52.502745599088016)
POINT(13.385534599999998 52.55715989908655)
POINT(13.249587999999997 52.54073689908695)
POINT(13.314556999999999 52.480928899088724)
POINT(13.4480557 52.477179399088826)
POINT(13.3812054 52.50561359908793)
POINT(13.3188208 52.503997799088)
POINT(13.4418813 52.44527699908997)
POINT(13.4623619 52.54941839908674)
POINT(13.336302599999998 52.541150899086944)
POINT(13.436192199999999 52.486897299088525)
POINT(13.322912699999998 52.50240919908801)
POINT(13.097269199999998 52.402243299091666)
POINT(13.397491799999997 52.50693019908789)
POINT(13.356220999999998 52.58958029908584)
POINT(13.557855499999999 52.54812589908677)
POINT(13.396145100000002 52.5171464990876)
POINT(13.3587074 52.49439699908827)
POINT(13.5307598 52.5005729990881)
POINT(13.5222328 52.506554599087906)
POINT(13.3742433 52.545100399086834)
POINT(13.378388 52.55370379908665)
POINT(13.3984425 52.57067949908623)
POINT(13.2576046 52.42510709909073)
POINT(13.3751245 52.508991199087845)
POINT(13.573799399999999 52.44617379908992)
POINT(13.5274023 52.46751189908915)
POINT(13.3927272 52.51267549908773)
POINT(13.407438199999998 52.51216339908775)
POINT(13.3685658 52.523987799087394)
POINT(13.41337 52.51347369908771)
POINT(13.376484 52.48984009908841)
POINT(13.2605701 52.524072199087406)
POINT(13.3309651 52.50323209908801)
POINT(13.379484699999999 52.49830959908817)
POINT(13.393342699999998 52.52088159908751)
POINT(13.527982199999999 52.46751959908918)
POINT(13.340806699999998 52.54330359908689)
POINT(13.4262934 52.43009399909054)
POINT(13.2800281 52.44769769908987)
POINT(13.351478400000001 52.545153799086854)
POINT(13.342990099999998 52.50889199908785)
POINT(13.3431362 52.50886459908783)
POINT(13.539446499999999 52.43313529909042)
POINT(13.5393076 52.43310299909041)
POINT(13.538916 52.433207699090424)
POINT(13.412850199999998 52.54411509908686)
POINT(13.328607 52.47897429908876)
POINT(13.364218999999999 52.488169799088475)
POINT(13.413110999999999 52.518334999087564)
POINT(13.4203136 52.539557699086984)
POINT(13.340071499999999 52.508972699087835)
POINT(13.4450264 52.50091819908806)
POINT(13.5433785 52.459754599089436)
POINT(13.353110699999998 52.505271399087945)
POINT(13.178087199999998 52.44033539909016)
POINT(13.4717775 52.5280029990873)
POINT(13.476016299999998 52.527562099087326)
POINT(13.3407546 52.506120599087936)
POINT(13.367157699999998 52.5066157990879)
POINT(13.3871677 52.48297279908864)
POINT(13.577166199999999 52.46425739908929)
POINT(13.293091699999998 52.520308199087516)
POINT(13.3020233 52.540021299086995)
POINT(13.394929199999998 52.57804489908608)
POINT(13.543169499999998 52.542787799086916)
POINT(13.3446144 52.47894369908879)
POINT(13.383014999999999 52.55368859908665)
POINT(13.3722791 52.5076241990879)
POINT(13.398754900000002 52.52962979908726)
POINT(13.442094299999999 52.516234599087625)
POINT(13.3262869 52.50930149908784)
POINT(13.4434998 52.50096389908809)
POINT(13.4390108 52.477288499088836)
POINT(13.319355599999998 52.50160969908806)
POINT(13.3297471 52.50423819908799)
POINT(13.377705299999999 52.51627479908762)
POINT(13.3513236 52.506182699087915)
POINT(13.3501958 52.50669949908791)
POINT(13.321460499999999 52.508745899087856)
POINT(13.412458399999998 52.51835559908758)
POINT(13.430324799999998 52.43548459909032)
POINT(13.443196 52.501176299088065)
POINT(13.3918812 52.527075499087324)
POINT(13.528173199999998 52.46760069908916)
POINT(13.409188299999999 52.51524769908766)
POINT(13.411457199999997 52.526407899087346)
POINT(13.472649699999998 52.50942529908782)
POINT(13.5788115 52.445678799089954)
POINT(13.444089799999999 52.50130129908808)
POINT(13.4430902 52.524837999087396)
POINT(13.572104399999999 52.537940999087034)
POINT(13.473882799999998 52.53059289908721)
POINT(13.3527473 52.49929229908814)
POINT(13.442564399999998 52.49189559908836)
POINT(13.594898399999998 52.429025199090574)
POINT(13.340610299999998 52.506887099087905)
POINT(13.528028399999998 52.46762009908915)
POINT(13.3761064 52.518593099087575)
POINT(13.57317 52.442499999090074)
POINT(13.6238187 52.45119069908973)
POINT(13.4087336 52.529120299087275)
POINT(13.340297999999999 52.45626269908956)
POINT(13.311865699999998 52.47862239908878)
POINT(13.3927431 52.517252999087574)
POINT(13.314099 52.489760699088414)
POINT(13.320982599999999 52.50270369908803)
POINT(13.3618687 52.5100655990878)
POINT(13.544124799999999 52.52548419908737)
POINT(13.375262700000002 52.50820029908787)
POINT(13.384635599999998 52.49221899908834)
POINT(13.4601241 52.49393359908829)
POINT(13.412018399999997 52.51503229908766)
POINT(13.3344915 52.5508680990867)
POINT(13.3905283 52.51463779908766)
POINT(13.4352456 52.48118909908871)
POINT(13.57653 52.44753999908988)
POINT(13.525640299999997 52.49907209908813)
POINT(13.4148018 52.51375149908769)
POINT(13.3345678 52.506522699087924)
POINT(13.102312799999998 52.41720849909104)
POINT(13.4130735 52.52674539908733)
POINT(13.4761553 52.52997989908725)
POINT(13.3578249 52.491935399088355)
POINT(13.236713 52.51456289908767)
POINT(13.426055599999998 52.42840889909059)
POINT(13.4267825 52.5280281990873)
POINT(13.1277823 52.39286749909206)
POINT(13.3268744 52.474300899088945)
POINT(13.3245457 52.503558699088)
POINT(13.586169199999999 52.412765699091224)
POINT(13.5857306 52.46274939908933)
POINT(13.2400421 52.520309299087515)
POINT(13.3601953 52.565742099086336)
POINT(13.259185499999997 52.43352229909041)
POINT(13.4999724 52.440566799090135)
POINT(13.395822999999998 52.51854899908756)
POINT(13.3943365 52.526313999087336)
POINT(13.589803599999998 52.44269139909005)
POINT(13.4798701 52.521492399087485)
POINT(13.1948514 52.569684999086256)
POINT(13.4011627 52.526216199087344)
POINT(13.2971723 52.51922389908752)
POINT(13.2679523 52.4492278990898)
POINT(13.395325999999999 52.52683309908733)
POINT(13.288106 52.504507299087976)
POINT(13.413784899999998 52.43484219909035)
POINT(13.468277999999998 52.49184989908836)
POINT(13.4421285 52.44546489908994)
POINT(13.3707092 52.54473069908685)
POINT(13.4167604 52.471040999089034)
POINT(13.454282299999997 52.496268099088226)
POINT(13.4071279 52.50313509908801)
POINT(13.6219525 52.449732599089785)
POINT(13.416276199999999 52.54358659908689)
POINT(13.3951815 52.51114429908777)
POINT(13.401264499999998 52.4966984990882)
POINT(13.1930675 52.51183859908776)
POINT(13.360375799999998 52.406385299091475)
POINT(13.2958372 52.52091929908749)
POINT(13.527224699999998 52.467685299089176)
POINT(13.5274208 52.46765189908917)
POINT(13.275443299999997 52.58405089908595)
POINT(13.298547999999998 52.515864999087626)
POINT(13.298674199999999 52.51582529908764)
POINT(13.5471484 52.461170699089394)
POINT(13.578504999999998 52.537980899087046)
POINT(13.426885399999998 52.5280236990873)
POINT(13.5165544 52.56600839908635)
POINT(13.4368247 52.49674949908822)
POINT(13.1934453 52.513182099087736)
POINT(13.482186399999998 52.47498569908892)
POINT(13.5366693 52.53475189908711)
POINT(13.578647399999998 52.44442779909001)
POINT(13.469591 52.491731499088374)
POINT(13.313371099999998 52.50088999908807)
POINT(13.5107367 52.456341699089556)
POINT(13.2644785 52.42703839909066)
POINT(13.489008799999999 52.4640256990893)
POINT(13.3514989 52.48423629908861)
POINT(13.3582193 52.504251199087975)
POINT(13.296579699999999 52.51273419908774)
POINT(13.303521399999997 52.504135799088)
POINT(13.600328599999997 52.41537029909112)
POINT(13.270444599999998 52.53944569908699)
POINT(13.457924299999998 52.53443639908712)
POINT(13.4156788 52.547628099086786)
POINT(13.438865099999997 52.5510652990867)
POINT(13.317065799999998 52.514415599087684)
POINT(13.309122499999999 52.51149609908776)
POINT(13.402916799999998 52.569639599086265)
POINT(13.241734099999999 52.52050139908751)
POINT(13.618055199999999 52.53075539908721)
POINT(13.346467699999998 52.51733629908758)
POINT(13.368976899999998 52.50648529908791)
POINT(13.529970799999997 52.50307829908802)
POINT(13.402949699999999 52.56960259908625)
POINT(13.402890899999997 52.56967779908626)
POINT(13.4079406 52.57357179908619)
POINT(13.484508799999999 52.54965099908672)
POINT(13.4686612 52.52846949908729)
POINT(13.3081782 52.51189319908777)
POINT(13.3461924 52.46417139908927)
POINT(13.3088998 52.51205079908776)
POINT(13.162192999999998 52.46048699908942)
POINT(13.437278699999998 52.538762699087016)
POINT(13.2900789 52.51012039908781)
POINT(13.4990838 52.63569269908505)
POINT(13.5586028 52.546823799086795)
POINT(13.4570485 52.518105399087574)
POINT(13.277053399999998 52.46518239908924)
POINT(13.4309467 52.47721139908884)
POINT(13.133989100000003 52.39418629909198)
POINT(13.3476441 52.51734759908759)
POINT(13.3719345 52.516619299087616)
POINT(13.489501299999999 52.54042619908695)
POINT(13.4213282 52.4782998990888)
POINT(13.205652799999998 52.53877989908701)
POINT(13.330729999999999 52.48261499908865)
POINT(13.577920699999998 52.53939649908699)
POINT(13.261684699999998 52.545217099086834)
POINT(13.2614569 52.545187699086846)
POINT(13.336418199999999 52.504822599087966)
POINT(13.4112918 52.55164299908668)
POINT(13.3855424 52.526338299087335)
POINT(13.427414200000001 52.543241099086885)
POINT(13.587784399999999 52.419297699090976)
POINT(13.3970643 52.5242251990874)
POINT(13.5269831 52.467808799089156)
POINT(13.338485999999998 52.51789139908759)
POINT(13.3016489 52.486062999088546)
POINT(13.3292213 52.509013099087845)
POINT(13.241412700000001 52.516151499087634)
POINT(13.5811985 52.5346820990871)
POINT(13.5278821 52.456716299089535)
POINT(13.487321999999999 52.51451859908767)
POINT(13.3595903 52.49008829908842)
POINT(13.090226099999999 52.42594719909071)
POINT(13.382827199999998 52.46241859908933)
POINT(13.571610999999999 52.56822589908629)
POINT(13.302668699999998 52.437256399090245)
POINT(13.595049999999999 52.43901999909019)
POINT(13.4439436 52.50124569908807)
POINT(13.4028231 52.56975899908624)
POINT(13.3024306 52.52197759908748)
POINT(13.405443099999998 52.57871109908604)
POINT(13.554913399999998 52.55702779908657)
POINT(13.3530916 52.50466849908797)
POINT(13.389373199999998 52.57044759908626)
POINT(13.33965 52.54341019908689)
POINT(13.3690401 52.51862289908755)
POINT(13.4169058 52.43623619909031)
POINT(13.370893299999999 52.56130389908646)
POINT(13.370609599999998 52.56285409908643)
POINT(13.427497399999998 52.428865699090586)
POINT(13.349776099999998 52.5770095990861)
POINT(13.468011499999998 52.507202799087885)
POINT(13.4660926 52.505725499087944)
POINT(13.2399123 52.51985139908751)
POINT(13.3293041 52.522797399087466)
POINT(13.584309999999999 52.45114999908976)
POINT(13.152701599999999 52.560495299086476)
POINT(13.261328 52.54573089908683)
POINT(13.3812321 52.49931369908815)
POINT(13.5720542 52.57071049908624)
POINT(13.4274903 52.49332689908832)
POINT(13.4174861 52.493014099088334)
POINT(13.325837999999997 52.50957639908783)
POINT(13.1970918 52.57823439908607)
POINT(13.5363699 52.44055289909014)
POINT(13.3478898 52.51896729908756)
POINT(13.3919976 52.50817169908786)
POINT(13.529431600000002 52.50394489908799)
POINT(13.449476300000002 52.508631299087845)
POINT(13.5963 52.43981999909017)
POINT(13.292984999999998 52.50813249908787)
POINT(13.3969692 52.512833999087725)
POINT(13.4067915 52.56011869908647)
POINT(13.4743707 52.479347399088766)
POINT(13.542531 52.464109799089286)
POINT(13.5429854 52.4634934990893)
POINT(13.4470296 52.44527949908996)
POINT(13.3848893 52.509887699087805)
POINT(13.1783836 52.43791389909024)
POINT(13.385475599999998 52.43957179909017)
POINT(13.242954299999997 52.4977182990882)
POINT(13.3821393 52.52373109908742)
POINT(13.427799499999999 52.51101789908778)
POINT(13.3944625 52.52641569908735)
POINT(13.398870199999998 52.52499659908738)
POINT(13.399197799999998 52.52072229908752)
POINT(13.3482818 52.5098343990878)
POINT(13.3932623 52.51781409908759)
POINT(13.4452761 52.50281539908803)
POINT(13.421009099999997 52.49231019908835)
POINT(13.264166599999998 52.537504999087034)
POINT(13.3223327 52.50522989908794)
POINT(13.4849594 52.57190399908621)
POINT(13.5210622 52.50399739908799)
POINT(13.391435199999998 52.50352509908799)
POINT(13.4426433 52.44487179908998)
POINT(13.3812645 52.532175299087186)
POINT(13.368051099999999 52.518543399087584)
POINT(13.379560599999998 52.56010929908647)
POINT(13.3840159 52.50629999908791)
POINT(13.539317999999998 52.427354399090646)
POINT(13.353282399999998 52.50531949908795)
POINT(13.352811 52.54556749908682)
POINT(13.57289 52.443279999090045)
POINT(13.4832135 52.532882199087176)
POINT(13.388650000000002 52.50745099908788)
POINT(13.3353175 52.509962099087815)
POINT(13.387146099999999 52.5209130990875)
POINT(13.3496321 52.577452799086096)
POINT(13.294342199999999 52.51166849908777)
POINT(13.2943515 52.42282149909084)
POINT(13.295302799999998 52.506349499087925)
POINT(13.311792800000001 52.43075749909049)
POINT(13.3520295 52.58023129908604)
POINT(13.378542499999998 52.55427529908661)
POINT(13.216818599999998 52.43184199909049)
POINT(13.542946699999998 52.40228959909166)
POINT(13.291830300000003 52.51091909908779)
POINT(13.591678400000001 52.4233587990908)
POINT(13.3021284 52.4085120990914)
POINT(13.5278096 52.46770829908916)
POINT(13.4022072 52.477593899088816)
POINT(13.425144099999999 52.494563199088276)
POINT(13.1101222 52.46888399908913)
POINT(13.337553899999998 52.504612799087965)
POINT(13.3340538 52.469967199089076)
POINT(13.4161827 52.51132619908776)
POINT(13.3938598 52.56907899908627)
POINT(13.3754004 52.55501639908659)
POINT(13.307701799999998 52.50966139908782)
POINT(13.356650499999999 52.49866779908815)
POINT(13.3249878 52.502674499088016)
POINT(13.6265849 52.44457069908999)
POINT(13.470059099999999 52.55234809908669)
POINT(13.562450599999998 52.4468495990899)
POINT(13.317438299999997 52.46731469908919)
POINT(13.293048299999999 52.52527179908736)
POINT(13.518325999999998 52.46407809908928)
POINT(13.3313379 52.495526099088266)
POINT(13.366205399999998 52.505663899087935)
POINT(13.410138800000002 52.4995879990881)
POINT(13.4169876 52.43203359909046)
POINT(13.238796299999999 52.442007199090085)
POINT(13.4287168 52.52875529908728)
POINT(13.298728899999999 52.5213266990875)
POINT(13.571682599999999 52.41285739909123)
POINT(13.4800174 52.48360689908864)
POINT(13.348581599999997 52.52184209908746)
POINT(13.546498399999999 52.5215251990875)
POINT(13.404912899999998 52.56968719908625)
POINT(13.368148799999998 52.50659589908791)
POINT(13.621362399999999 52.454190199089645)
POINT(13.3704891 52.61013619908543)
POINT(13.350109999999999 52.51450759908768)
POINT(13.720796899999998 52.43850799909022)
POINT(13.483241799999998 52.509396199087824)
POINT(13.205222 52.61179029908541)
POINT(13.391259700000003 52.510571699087784)
POINT(13.1945907 52.569180899086255)
POINT(13.323107499999999 52.51157689908776)
POINT(13.3796834 52.50852559908784)
POINT(13.141085200000001 52.47282689908898)
POINT(13.251216899999998 52.48711369908852)
POINT(13.4044029 52.546171399086816)
POINT(13.3886648 52.517265599087615)
POINT(13.5425806 52.4640092990893)
POINT(13.5781225 52.444327699089996)
POINT(13.5788004 52.44447499909)
POINT(13.574758499999998 52.45260279908969)
POINT(13.5783415 52.44432879908999)
POINT(13.4315103 52.430455399090526)
POINT(13.587446199999999 52.41197929909124)
POINT(13.350076999999999 52.506725099087916)
POINT(13.348794299999998 52.507217699087896)
POINT(13.3952356 52.50313329908801)
POINT(13.469837199999999 52.528240499087296)
POINT(13.303754399999999 52.470499599089074)
POINT(13.3576363 52.54057179908697)
POINT(13.409097799999998 52.42961969909055)
POINT(13.3630563 52.509621299087826)
POINT(13.5174901 52.465804399089215)
POINT(13.308883 52.494376899088294)
POINT(13.40286 52.56971839908624)
POINT(13.318419199999997 52.50528109908796)
POINT(13.336552900000001 52.51014999908782)
POINT(13.4407424 52.54175249908693)
POINT(13.379751799999998 52.520022599087504)
POINT(13.318448599999998 52.50906059908784)
POINT(13.341520599999999 52.5553252990866)
POINT(13.2973127 52.49571539908827)
POINT(13.418029499999998 52.49312059908831)
POINT(13.328656 52.52253529908746)
POINT(13.5787421 52.45500749908958)
POINT(13.574264199999998 52.444768599089976)
POINT(13.289822499999998 52.47050139908907)
POINT(13.3762039 52.52619279908733)
POINT(13.3934583 52.5176015990876)
POINT(13.3653213 52.510441899087795)
POINT(13.388106999999998 52.500195999088106)
POINT(13.4760839 52.530623699087236)
POINT(13.468671999999998 52.528343899087275)
POINT(13.3512184 52.50832099908786)
POINT(13.3282957 52.479837699088755)
POINT(13.377328399999998 52.51209449908775)
POINT(13.382422000000002 52.48942949908844)
POINT(13.3474939 52.52273309908745)
POINT(13.421185299999998 52.43140209909049)
POINT(13.1930833 52.568256499086296)
POINT(13.293534799999998 52.50869319908785)
POINT(13.1066406 52.45771459908952)
POINT(13.396716499999998 52.56629319908632)
POINT(13.468590499999998 52.491427799088385)
POINT(13.581088599999998 52.53482759908712)
POINT(13.3642272 52.486315099088536)
POINT(13.438064299999999 52.47889769908877)
POINT(13.413949899999999 52.434457899090354)
POINT(13.4243424 52.497988099088175)
POINT(13.440862899999999 52.5001082990881)
POINT(13.2893452 52.4971686990882)
POINT(13.450804999999999 52.474139099088944)
POINT(13.241498599999998 52.520760399087486)
POINT(13.3678133 52.50859249908786)
POINT(13.428142199999998 52.428430499090595)
POINT(13.400828199999998 52.49412639908829)
POINT(13.2659463 52.401683699091684)
POINT(13.4489336 52.54195449908693)
POINT(13.406314399999998 52.51648949908762)
POINT(13.421413299999998 52.54352799908688)
POINT(13.5283247 52.46762729908917)
POINT(13.425693 52.49195639908835)
POINT(13.455957199999999 52.50895439908784)
POINT(13.1603261 52.46144989908938)
POINT(13.4731271 52.52841739908728)
POINT(13.2855955 52.494794099088274)
